transaction,activity
mag_right_vm;acc_left_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;acc_chest_vm;acc_left_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
acc_right_vm;acc_chest_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_chest_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_chest_vm,0
mag_right_vm;acc_left_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_right_vm;acc_chest_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_chest_vm;acc_left_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_right_vm;acc_chest_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_right_vm;acc_chest_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_right_vm;acc_chest_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_chest_vm;acc_left_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_chest_vm;acc_left_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,1
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
mag_right_vm;acc_right_vm;mag_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_right_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
mag_left_vm;acc_left_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_chest_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;acc_left_vm;acc_chest_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
mag_left_vm;acc_left_vm;acc_chest_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_right_vm;acc_chest_vm;acc_left_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_left_vm;acc_chest_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,2
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_left_vm;mag_right_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;acc_chest_vm;acc_right_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_chest_vm,0
mag_left_vm;mag_right_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_right_vm;acc_right_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;acc_chest_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_left_vm;acc_left_vm;mag_right_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_left_vm;acc_right_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_left_vm;acc_right_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_left_vm;acc_right_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_left_vm;acc_right_vm,3
acc_chest_vm;acc_left_vm;acc_right_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_left_vm;acc_right_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,3
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
acc_chest_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;acc_chest_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_chest_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_right_vm,0
mag_right_vm;acc_left_vm;acc_right_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
mag_right_vm;acc_left_vm;acc_right_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_chest_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
mag_right_vm;acc_left_vm;acc_right_vm,0
mag_right_vm;acc_left_vm;acc_chest_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
acc_right_vm;acc_left_vm;acc_chest_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_chest_vm;acc_left_vm;acc_right_vm,0
mag_right_vm;acc_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
mag_right_vm;acc_left_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_right_vm;acc_chest_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
acc_left_vm;acc_chest_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,4
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_right_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_left_vm;mag_right_vm;acc_left_vm,0
mag_right_vm;mag_left_vm;acc_left_vm,0
